,SalePrice
328,12.01364014498549
329,11.589886506106357
330,12.460714863903755
331,11.652687407345388
332,12.083905011555967
333,12.542544882151386
334,12.73596533201339
335,11.002099841204238
336,11.884489021402711
337,11.652687407345388
338,12.337100907936577
339,12.106992367829498
340,11.915051671812877
341,12.384218830913648
342,11.744037185933616
343,11.863582336583399
344,12.237086699059343
345,11.635143097694478
346,12.66032791780777
347,11.842229212112828
348,11.813030057420567
349,11.59917655301345
350,12.182804018590819
351,12.072541252905651
352,11.355101379776661
353,11.288531131754366
354,11.715866308966918
355,12.106252310247962
356,11.302204433654575
357,12.26434155365415
358,11.661345470088502
359,11.686878772093667
360,11.411446296020374
361,11.608235644774552
362,13.226723392728571
363,11.678439903447801
364,12.000891794590137
365,12.058152515453552
366,12.254862809699606
367,11.755871643580617
368,12.154779351142624
369,11.691071650353702
370,11.695247021764184
371,11.608235644774552
372,12.542544882151386
373,12.254862809699606
374,12.144197241812087
375,12.075394321888057
376,11.49272275765271
377,12.481561937216318
378,11.951180395901384
379,11.041048081342682
380,12.147913731356642
381,11.728036844587175
382,12.025749091398891
383,11.894780707439258
384,12.429216196844383
385,12.138863895836725
386,12.154779351142624
387,11.904967552746252
388,12.994530005894443
389,12.43320821811392
390,11.794337924408413
391,12.249610947544657
392,12.84792653170257
393,12.601487417784837
394,11.401669829409995
395,12.694652660348845
396,12.832011076396668
397,11.951180395901384
398,12.007621706806335
399,11.898187865760873
400,11.957611286231675
401,12.072541252905651
402,11.982929094215963
403,11.362102575235644
404,11.79810440720389
405,12.059803326028716
406,11.951180395901384
407,11.421906066583059
408,10.460242108190519
409,12.122691036591123
410,11.77528972943772
411,11.695247021764184
412,11.635143097694478
413,12.33138283649562
414,11.84939770159144
415,12.57418196709457
416,11.898187865760873
417,11.732060994886899
418,12.2783933071098
419,12.246734627249063
420,11.9891596439666
421,11.732060994886899
422,12.01309450854769
423,12.219309648562168
424,11.77452020265869
425,11.805595078933049
426,11.477298287327077
427,12.906346868281233
428,12.487485104968359
429,12.363076394339839
430,11.573550086786664
431,11.918390573078392
432,11.976659481202368
433,12.126758838810447
434,12.662706040212738
435,12.078239274020289
436,11.790557201568507
437,13.008659261632127
438,11.362102575235644
439,12.072541252905651
440,11.759785542901755
441,11.585246126549855
442,10.578979797857352
443,12.089538829274222
444,11.585246126549855
445,12.144197241812087
446,12.66032791780777
447,12.270220465353926
448,11.79810440720389
449,12.09884928474215
450,12.254862809699606
451,11.771436160121729
452,11.736069016284437
453,12.479909311159902
454,11.84939770159144
455,11.630708500626612
456,12.450977688625896
457,11.589886506106357
458,12.556729517143344
459,11.635143097694478
460,11.856515169360305
461,11.589886506106357
462,12.072541252905651
463,12.043553716032399
464,11.589886506106357
465,12.128111104060462
466,11.759785542901755
467,12.691580461311874
468,12.273731294003989
469,12.66539442642905
470,11.867798786962332
471,11.695247021764184
472,12.321630986164447
473,12.043553716032399
474,11.842229212112828
475,11.682668239557323
476,11.884489021402711
477,12.010665849187564
478,11.891361900690473
479,11.786762130599957
480,12.442302200392747
481,11.682668239557323
482,12.691580461311874
483,11.79810440720389
484,12.820987977820545
485,11.77528972943772
486,11.827736204810263
487,11.870599909242044
488,11.283512300642423
489,12.132964173709535
490,13.021326833226556
491,11.835008964139341
492,11.608235644774552
493,12.672946381766982
494,11.648365035864053
495,12.17664898415669
496,12.289954129510877
497,11.925035115797062
498,12.524526376648708
499,11.856515169360305
500,12.301382825334498
501,11.925035115797062
502,12.30591798049989
503,12.230765258120545
504,11.931635799828413
505,12.323855681186558
506,12.791356180214175
507,11.682668239557323
508,11.898187865760873
509,11.231887935237117
510,11.831379196088763
511,11.566466231898259
512,12.659734090733718
513,12.628067055589549
514,11.112447898373103
515,12.388394202324129
516,11.813030057420567
517,12.014609430818936
518,11.982929094215963
519,11.938193200374572
520,11.813030057420567
521,12.034691028774553
522,11.728036844587175
523,12.25247901834433
524,11.320553572322773
525,11.845102777308561
526,11.877568578558138
527,12.206072645530174
528,11.002099841204238
529,11.440354772135393
530,11.350406535472453
531,12.485827127509431
532,12.520883385370206
533,12.751299696013497
534,11.931635799828413
535,12.823628446539173
536,11.495779306135258
537,11.951180395901384
538,11.951180395901384
539,11.344506813345266
540,11.589886506106357
541,12.160028707028767
542,11.813030057420567
543,12.765688433465597
544,11.385092093460344
545,11.887931365593685
546,11.911701584927597
547,11.487607656985938
548,12.025749091398891
549,12.904207367601158
550,11.608235644774552
551,11.831379196088763
552,12.955127458028414
553,12.348006141418841
554,12.173032791451973
555,11.831379196088763
556,12.063932878369052
557,11.54829260880752
558,12.458774999085929
559,11.84939770159144
560,11.908340237224891
561,11.37366339763672
562,11.603679828238693
563,12.827992316801751
564,11.870599909242044
565,11.979385322467598
566,12.560244459250788
567,12.30591798049989
568,12.336552511980964
569,12.8790171187726
570,12.17921519136029
571,13.534473028231162
572,12.721885810807203
573,11.594321103174222
574,11.86005499606543
575,12.078239274020289
576,11.396391648714276
577,11.72399643505017
578,11.83862560460953
579,12.185869938212655
580,12.652359748158593
581,11.84939770159144
582,12.799175708864519
583,11.84939770159144
584,12.269047444691562
585,10.915088464214607
586,12.445089546000673
587,12.09815330331068
588,10.858998997563564
589,11.540307141711446
590,12.14950229404178
591,11.76756768334381
592,12.013700752882718
593,11.979799201207037
594,11.964001084330445
595,12.739637756265655
596,11.763684183317412
597,11.732060994886899
598,11.813030057420567
599,12.676076274775909
600,11.699405031912846
601,12.178187442040638
602,11.608235644774552
603,11.542484267211773
604,12.373703486914124
605,12.141534124392603
606,12.312682380588432
607,11.786001385032646
608,12.0015054797889
609,11.44571671527678
610,12.387977448827787
611,12.095141084822892
612,12.154779351142624
613,11.790557201568507
614,11.863582336583399
615,12.095141084822892
616,12.072541252905651
617,12.100712129872347
618,12.491172637278908
619,12.46997418931655
620,11.49272275765271
621,11.477298287327077
622,12.287652632522597
623,12.526342907575106
624,11.957611286231675
625,12.058152515453552
626,12.26434155365415
627,12.097373228606832
628,12.577636201962656
629,11.755871643580617
630,11.512925464970229
631,12.279323107269766
632,12.727838209334498
633,12.506177237980511
634,12.484204257170104
635,12.188417710291453
636,11.982929094215963
637,12.28690119819279
638,13.195613839143922
639,11.532728092266408
640,11.580584113444043
641,11.648330101976432
642,12.886641043883259
643,11.99535161421452
644,12.308177868467327
645,11.867097278690842
646,11.877568578558138
647,11.813030057420567
648,12.078239274020289
649,12.077670930725649
650,12.139398512262181
651,11.759785542901755
652,11.842229212112828
653,12.358793732547838
654,11.588960151246226
655,11.984178313616395
656,12.50539915757667
657,12.323855681186558
658,12.049418835484797
659,11.874090314181814
660,11.608235644774552
661,13.091904169919621
662,12.072541252905651
663,12.206072645530174
664,11.607326140391713
665,12.14950229404178
666,13.275827535915461
667,11.678439903447801
668,12.33569641332368
669,11.816726919301892
670,12.31716669303576
671,11.982616545377663
672,11.571194373094205
673,12.106252310247962
674,10.932981961904135
675,11.969717200243734
676,11.661345470088502
677,12.323411137947407
678,11.951180395901384
679,12.319401330837177
680,12.117241431823558
681,11.440354772135393
682,11.845819880243557
683,12.3570755190667
684,12.86099861326992
685,11.603679828238693
686,12.14950229404178
687,11.900905258737373
688,12.01974306733868
689,11.925035115797062
690,12.375815420117268
691,12.025749091398891
692,11.8490404949436
693,11.759785542901755
694,11.941455846009388
695,11.512925464970229
696,11.877568578558138
697,11.779128505744886
698,11.967180737247824
699,12.071969661006694
700,11.856515169360305
701,11.94405831982697
702,12.269047444691562
703,11.801856756822442
704,12.388394202324129
705,12.138863895836725
706,11.786762130599957
707,12.007621706806335
708,12.043553716032399
709,12.066810578196666
710,11.931635799828413
711,12.154516158615772
712,11.786762130599957
713,11.931635799828413
714,11.794337924408413
715,12.431533509799543
716,12.424806488355683
717,11.76756768334381
718,12.371587084007746
719,11.603679828238693
720,12.20856952572876
721,11.661345470088502
722,11.79810440720389
723,11.104957226643945
724,12.623061104072981
725,11.792449349720545
726,12.765688433465597
727,11.904967552746252
728,11.964001084330445
729,12.141534124392603
730,11.682668239557323
731,11.512925464970229
732,12.703509032177148
733,11.884489021402711
734,11.816726919301892
735,12.498742259492994
736,11.915051671812877
737,11.719126295554126
738,12.058152515453552
739,11.947949375319936
740,11.685684782260491
741,11.84939770159144
742,11.575900264131617
743,11.870271183889114
744,13.323926946863102
745,11.813030057420567
746,11.938193200374572
747,12.100712129872347
748,12.388394202324129
749,11.759785542901755
750,12.449018824140563
751,12.429216196844383
752,12.066810578196666
753,11.946654038351252
754,11.385092093460344
755,11.884489021402711
756,12.065274916913605
757,11.225243392518447
758,10.47194980911048
759,12.380025952653611
760,12.081076155355488
761,12.211060187041213
762,11.890676734510876
763,12.043494890772815
764,12.170445467887022
765,12.24288661865289
766,12.560244459250788
767,12.211060187041213
768,11.67419361256635
769,12.676076274775909
770,12.154779351142624
771,12.396693005138824
772,11.288531131754366
773,12.441144767709657
774,12.38755635142507
775,11.924372644755941
776,11.918390573078392
777,11.870599909242044
778,11.73526869611367
779,11.870599909242044
780,12.506177237980511
781,12.193493863323313
782,11.76756768334381
783,11.694413341015606
784,11.804848531679264
785,11.755871643580617
786,11.884489021402711
787,11.728036844587175
788,11.790557201568507
789,12.128111104060462
790,11.951180395901384
791,11.665646551987892
792,11.951180395901384
793,12.384218830913648
794,12.277928082630602
795,12.09458226949681
796,11.982929094215963
797,10.542706391070517
798,11.84939770159144
799,11.813030057420567
800,12.061046873479915
801,11.507912923146684
802,12.028738630247258
803,11.356271654924852
804,11.608235644774552
805,11.842229212112828
806,12.724866438945341
807,11.982272628789678
808,11.744037185933616
809,11.736069016284437
810,11.669929213779893
811,12.88712700173598
812,12.190959007720126
813,12.759957758756611
814,12.031719258385396
815,12.138863895836725
816,12.066235700342375
817,12.729320789294722
818,11.708492248514204
819,11.418614785498987
820,12.235631447771718
821,11.314474526246391
822,11.362102575235644
823,12.354492650648448
824,12.106252310247962
825,11.917723684090689
826,11.385092093460344
827,12.388394202324129
828,11.532728092266408
829,11.813030057420567
830,11.512925464970229
831,12.013700752882718
832,11.350406535472453
833,11.688558033613386
834,12.332705296463539
835,12.220961258023925
836,12.27134527214637
837,12.078239274020289
838,12.175613438045465
839,11.37366339763672
840,12.160028707028767
841,11.630708500626612
842,12.028738630247258
843,12.588190652108505
844,11.56171562913966
845,11.678439903447801
846,12.190959007720126
847,11.693161515273161
848,12.661913960963405
849,11.48246625748552
850,11.289781913656018
851,11.951180395901384
852,12.185869938212655
853,12.477167914377556
854,12.535376392672774
855,13.229567991666638
856,11.884489021402711
857,11.652687407345388
858,11.349229372299439
859,12.080991165908294
860,12.206777397134413
861,12.013700752882718
862,11.881034786534624
863,12.449018824140563
864,12.100712129872347
865,12.132695175725399
866,12.721885810807203
867,12.271392111650817
868,11.302204433654575
869,11.407564949312402
870,11.612770799939945
871,12.70076888736628
872,12.089538829274222
873,12.031123843065632
874,11.927680619985486
875,11.813030057420567
876,11.813030057420567
877,11.944707881395766
878,11.424094251263613
879,11.979799201207037
880,12.175613438045465
881,12.299107511497363
882,12.043553716032399
883,11.956970055045868
884,11.744037185933616
885,11.884489021402711
886,11.79810440720389
887,12.165250651009918
888,11.982929094215963
889,11.898187865760873
890,12.437184366493561
891,11.831379196088763
892,12.190959007720126
893,11.439278924801929
894,11.982929094215963
895,11.824079893607152
896,11.891361900690473
897,11.76756768334381
898,12.08069081199846
899,11.751942365440728
900,11.759785542901755
901,11.964001084330445
902,11.002099841204238
903,11.691071650353702
904,11.813030057420567
905,11.979799201207037
906,11.571194373094205
907,12.691580461311874
908,12.100156419938624
909,12.523525876315125
910,12.542544882151386
911,12.230765258120545
912,11.77452020265869
913,11.809319478024031
914,11.669929213779893
915,12.669806661762314
916,11.77528972943772
917,11.84939770159144
918,11.803353763090035
919,11.681824001432043
920,12.26857785088157
921,11.678439903447801
922,11.652687407345388
923,12.066810578196666
924,12.464583340681674
925,12.2783933071098
926,11.84939770159144
927,11.813030057420567
928,11.44571671527678
929,11.67419361256635
930,12.386308695833106
931,12.037653993905211
932,11.532728092266408
933,11.686878772093667
934,11.451050061252142
935,11.877568578558138
936,11.842229212112828
937,12.959538518762063
938,11.289781913656018
939,11.911701584927597
940,12.069680020624618
941,11.870599909242044
942,11.728036844587175
943,11.917723684090689
944,12.345834587905333
945,12.292250341771226
946,12.100156419938624
947,12.345834587905333
948,12.367885325692589
949,12.128111104060462
950,11.891361900690473
951,11.76756768334381
952,11.598726943661342
953,12.359523080243038
954,12.41044104151805
955,12.061046873479915
956,12.367340793126296
957,13.345506928718539
958,12.049418835484797
959,12.0015054797889
960,12.05466819137094
961,12.20856952572876
962,12.384218830913648
963,12.560244459250788
964,11.691071650353702
965,11.95053502640496
966,11.440354772135393
967,12.8802918162046
968,13.521139497361697
969,11.695247021764184
970,12.137258329529814
971,11.560762794384388
972,11.461632170582678
973,12.476099782743233
974,12.180754837545884
975,12.14950229404178
976,12.066810578196666
977,11.736069016284437
978,11.970350312009105
979,12.078239274020289
980,12.297785453453374
981,11.877568578558138
982,12.089538829274222
983,11.904967552746252
984,11.661776411702583
985,12.195517131590657
986,11.669929213779893
987,12.269047444691562
988,11.941455846009388
989,12.513189630620563
990,12.206072645530174
991,11.84939770159144
992,12.577636201962656
993,12.14950229404178
994,12.007621706806335
995,11.635143097694478
996,11.809319478024031
997,11.736069016284437
998,11.626254150277232
999,12.343466568968994
1000,11.296012463406655
1001,11.424094251263613
1002,11.652687407345388
1003,11.805595078933049
1004,11.870599909242044
1005,11.834284063781393
1006,12.122691036591123
1007,11.884489021402711
1008,12.273731294003989
1009,11.898187865760873
1010,12.813917896253697
1011,11.751942365440728
1012,11.794337924408413
1013,11.53076538309856
1014,11.77528972943772
1015,11.841415931849784
1016,12.075394321888057
1017,12.180754837545884
1018,11.867097278690842
1019,12.490875577231112
1020,12.323411137947407
1021,12.422505731952896
1022,12.043553716032399
1023,12.089538829274222
1024,12.136186518066006
1025,11.771436160121729
1026,11.686878772093667
1027,12.404923504275338
1028,11.77528972943772
1029,12.016122061571728
1030,11.755871643580617
1031,12.616525295149378
1032,11.511924964636645
1033,12.154779351142624
1034,11.925035115797062
1035,11.766792188927278
1036,12.103486056755072
1037,12.106252310247962
1038,12.122147410592412
1039,11.711776323715394
1040,12.84397135185964
1041,11.877568578558138
1042,12.083905011555967
1043,11.842229212112828
1044,11.827736204810263
1045,11.133128103610641
1046,12.332705296463539
1047,12.100712129872347
1048,11.921718363171067
1049,11.842229212112828
1050,12.037653993905211
1051,11.794337924408413
1052,12.535376392672774
1053,12.546109948315882
1054,11.691071650353702
1055,11.585246126549855
1056,12.000891794590137
1057,11.652687407345388
1058,11.83862560460953
1059,11.951180395901384
1060,11.84939770159144
1061,11.982929094215963
1062,11.944707881395766
1063,12.577636201962656
1064,12.354492650648448
1065,11.77528972943772
1066,12.691580461311874
1067,12.218495165528731
1068,11.835008964139341
1069,11.898187865760873
1070,12.721885810807203
1071,12.220961258023925
1072,12.716402146247475
1073,11.686878772093667
1074,12.239990863733635
1075,12.596400426884427
1076,12.249610947544657
1077,11.617285480294472
1078,11.960811288962345
1079,12.154779351142624
1080,11.320553572322773
1081,11.898187865760873
1082,10.915088464214607
1083,11.27720313144916
1084,11.779128505744886
1085,12.4529327234617
1086,12.081076155355488
1087,12.332705296463539
1088,11.794337924408413
1089,11.512925464970229
1090,11.740061037553975
1091,11.736069016284437
1092,12.031123843065632
1093,11.813030057420567
1094,10.868568448579715
1095,12.206072645530174
1096,11.763684183317412
1097,11.719939634354555
1098,11.951180395901384
1099,12.083905011555967
1100,11.956553034172742
1101,11.594505451962652
1102,12.554836882168736
1103,11.711776323715394
1104,12.206072645530174
1105,12.049418835484797
1106,11.812289042195847
1107,12.92391243868049
1108,12.043553716032399
1109,12.66032791780777
1110,12.14950229404178
1111,12.468436909997665
1112,11.963567869487337
1113,11.87862357740665
1114,12.170445467887022
1115,11.751942365440728
1116,12.354492650648448
1117,11.56171562913966
1118,12.016726473799254
1119,12.521977676925694
1120,12.429216196844383
1121,12.384218830913648
1122,11.418614785498987
1123,11.669929213779893
1124,11.326595886778735
1125,10.976782033219948
1126,11.964001084330445
1127,11.56171562913966
1128,11.740061037553975
1129,12.429216196844383
1130,11.820410164718188
1131,12.841325847671216
1132,11.782952602183288
1133,12.367340793126296
1134,11.728036844587175
1135,11.719939634354555
1136,12.0015054797889
1137,12.415433652431746
1138,12.54686766829102
1139,11.831379196088763
1140,11.835008964139341
1141,11.83101549359339
1142,11.695247021764184
1143,12.170445467887022
1144,12.174989532116426
1145,12.552926520261092
1146,11.56171562913966
1147,12.524526376648708
1148,11.79810440720389
1149,11.740061037553975
1150,12.2783933071098
1151,12.345834587905333
1152,11.84939770159144
1153,11.407564949312402
1154,12.456831363877356
1155,12.240474072247506
1156,12.077670930725649
1157,11.715866308966918
1158,11.728036844587175
1159,12.100156419938624
1160,11.755871643580617
1161,11.824079893607152
1162,11.863582336583399
1163,12.509874099861838
1164,11.84939770159144
1165,11.686878772093667
1166,12.16597955196373
1167,11.074420502783864
1168,12.136186518066006
1169,11.982929094215963
1170,12.066810578196666
1171,11.699405031912846
1172,12.885670953244288
1173,11.91638857040772
1174,12.190959007720126
1175,12.160028707028767
1176,12.644327576461329
1177,12.098487434850236
1178,11.76756768334381
1179,12.388394202324129
1180,11.626254150277232
1181,11.429543856031177
1182,11.820410164718188
1183,12.567551034433226
1184,11.884489021402711
1185,11.344506813345266
1186,12.128111104060462
1187,12.072541252905651
1188,12.254862809699606
1189,12.493129522588037
1190,11.864462231052837
1191,11.901583454762012
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
